TARGET_FLAG,TARGET_AMT,AGE,BLUEBOOK,CAR_AGE,CAR_TYPE,CAR_USE,CLM_FREQ,EDUCATION,HOMEKIDS,HOME_VAL,INCOME,JOB,KIDSDRIV,MSTATUS,MVR_PTS,OLDCLAIM,PARENT1,RED_CAR,REVOKED,SEX,TIF,TRAVTIME,URBANICITY,YOJ,CAR_TYPE_Minivan,CAR_TYPE_PanelTruck,CAR_TYPE_Pickup,CAR_TYPE_SUV,CAR_TYPE_SportsCar,CAR_TYPE_Van,CAR_USE_Commercial,CAR_USE_Private,EDUCATION_<HighSchool,EDUCATION_Bachelors,EDUCATION_HighSchool,EDUCATION_Masters,EDUCATION_PhD,JOB_BlueCollar,JOB_Clerical,JOB_Doctor,JOB_HomeMaker,JOB_Lawyer,JOB_Manager,JOB_NotInf,JOB_Professional,JOB_Student,KIDSDRIV_0,KIDSDRIV_1,MSTATUS_No,MSTATUS_Yes,PARENT1_No,PARENT1_Yes,RED_CAR_No,RED_CAR_Yes,REVOKED_No,REVOKED_Yes,SEX_F,SEX_M,URBANICITY_Rural,URBANICITY_Urban
0,0.0,52.0,15120,10.0,Minivan,Commercial,0,Bachelors,0,216986.0,68992.0,BlueCollar,0,No,3,0,No,No,No,F,1,36,Rural,9.0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
0,0.0,43.0,30150,1.0,PanelTruck,Commercial,1,Masters,0,314433.0,132561.0,Professional,0,No,0,12294,No,No,No,M,16,8,Urban,11.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1
0,0.0,66.0,11180,16.0,SUV,Private,0,Masters,1,325826.0,96830.0,Professional,0,Yes,0,0,No,No,No,M,7,23,Urban,17.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1
1,2143.0,52.0,7900,5.0,Pickup,Commercial,3,<HighSchool,0,244863.0,64014.0,BlueCollar,0,Yes,1,8882,No,Yes,No,M,4,33,Urban,7.0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1
0,0.0,37.0,17550,7.513089032896528,Van,Commercial,0,Bachelors,0,383731.0,123520.0,BlueCollar,0,Yes,0,0,No,No,No,M,1,14,Urban,12.0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1
0,0.0,47.0,29210,8.675756777051658,PanelTruck,Commercial,0,Bachelors,0,160051.0,45257.0,Clerical,0,Yes,0,0,No,Yes,No,M,6,33,Urban,13.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1
0,0.0,61.0,20870,21.0,SportsCar,Private,0,Masters,2,169015.0,41857.0,Manager,1,Yes,0,0,No,No,No,F,1,35,Urban,17.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1
1,2114.0,41.0,32690,18.0,Pickup,Commercial,0,Masters,1,0.0,126468.0,Manager,0,No,2,0,Yes,No,No,F,3,34,Urban,8.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1
0,0.0,40.0,13050,6.0,SportsCar,Commercial,0,HighSchool,3,247673.0,75516.0,BlueCollar,1,Yes,0,0,No,No,Yes,F,5,53,Rural,9.0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0
0,0.0,52.0,19540,11.0,Minivan,Private,0,Bachelors,0,249290.0,76954.0,Professional,0,No,0,0,No,Yes,Yes,M,6,44,Urban,16.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1
0,0.0,58.0,24240,17.0,Pickup,Private,0,Masters,1,421665.0,150352.0,Manager,0,Yes,0,0,No,No,No,F,6,21,Urban,8.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
1,8671.0,38.0,5260,1.0,SUV,Private,2,<HighSchool,1,173495.0,37580.0,Clerical,1,Yes,0,867,No,No,No,F,7,36,Urban,12.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1
1,6287.0,41.0,7930,1.0,Pickup,Private,0,HighSchool,2,147172.0,23344.0,BlueCollar,0,Yes,1,0,No,No,No,M,1,10,Urban,15.0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1
0,0.0,37.0,23640,10.0,SUV,Private,0,Bachelors,0,158771.0,43290.0,BlueCollar,0,Yes,0,0,No,No,No,F,1,29,Urban,16.0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
0,0.0,48.0,11220,1.0,Pickup,Private,0,Bachelors,0,220264.0,48737.0,Manager,0,Yes,1,0,No,Yes,No,M,9,24,Urban,10.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1
0,0.0,47.0,25100,9.0,Minivan,Private,4,HighSchool,0,202031.0,64259.0,Clerical,0,Yes,3,9526,No,No,No,M,18,26,Urban,12.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1
0,0.0,41.0,7500,1.0,Minivan,Private,0,<HighSchool,0,0.0,12541.0,Clerical,0,No,0,0,No,Yes,No,M,1,5,Rural,6.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0
0,0.0,47.0,36120,11.0,PanelTruck,Commercial,0,Masters,0,265153.0,104271.0,NotInf,0,Yes,0,0,No,Yes,No,M,4,40,Urban,12.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1
0,0.0,44.0,20210,16.0,Minivan,Private,0,Masters,1,220556.0,67278.0,Lawyer,0,Yes,0,0,No,No,No,F,1,49,Rural,10.666831500875624,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0
0,0.0,46.0,16080,7.0,SUV,Private,0,Bachelors,0,306540.0,104990.0,Professional,0,No,0,0,No,No,No,F,13,40,Urban,10.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
0,0.0,49.0,18160,9.0,SUV,Private,0,Bachelors,0,0.0,89948.0,Professional,0,No,4,0,No,No,No,F,7,37,Urban,6.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
0,0.0,33.0,28180,4.0,Van,Commercial,0,Masters,1,321483.0,111427.0,NotInf,0,Yes,3,0,No,No,No,F,1,35,Urban,12.0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
1,1807.0,43.0,19750,8.129219943008476,SUV,Private,0,Bachelors,2,0.0,76159.0,Professional,1,No,0,0,Yes,No,Yes,F,4,52,Urban,11.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1
0,0.0,62.0,18470,15.0,SUV,Private,0,PhD,0,0.0,107734.0,Lawyer,0,No,0,0,No,No,No,F,3,54,Urban,6.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
0,0.0,36.0,11160,1.0,SUV,Private,0,HighSchool,2,0.0,25282.0,Clerical,0,No,0,0,Yes,No,No,F,1,38,Rural,12.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
0,0.0,47.0,12800,14.0,Minivan,Private,0,Masters,0,116136.0,18549.0,Lawyer,0,Yes,0,0,No,No,No,M,7,24,Urban,11.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1
0,0.0,46.0,20240,16.0,SportsCar,Private,0,Masters,0,245878.0,73872.0,Lawyer,0,Yes,0,0,No,No,No,F,4,43,Rural,8.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0
0,0.0,50.0,20010,8.0,Minivan,Private,2,HighSchool,0,254600.0,73343.0,Manager,0,Yes,4,4179,No,No,No,F,1,60,Urban,14.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
1,6158.0,43.0,13130,20.0,SUV,Private,3,Masters,2,0.0,49849.0,Lawyer,0,No,4,3622,Yes,No,No,F,1,35,Urban,15.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1
1,4887.0,39.0,15760,1.0,Pickup,Commercial,2,<HighSchool,1,0.0,12054.0,Student,1,Yes,4,1738,No,No,Yes,F,4,28,Urban,16.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1
0,0.0,43.0,14530,1.0,SportsCar,Commercial,2,HighSchool,3,209188.0,48184.0,BlueCollar,0,Yes,5,6891,No,No,No,F,12,50,Urban,14.0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
1,5147.0,60.0,20350,15.0,SUV,Private,0,Masters,3,235670.0,78936.0,Lawyer,0,Yes,0,0,No,No,No,F,6,40,Urban,18.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
0,0.0,55.0,7000,1.0,Pickup,Private,0,<HighSchool,0,0.0,0.0,Student,0,No,0,0,No,No,No,M,4,33,Rural,0.0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0
0,0.0,40.0,5500,10.0,SUV,Private,2,Bachelors,0,229055.0,78914.0,Manager,0,No,6,6803,No,No,No,F,10,36,Urban,10.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
0,0.0,39.0,9570,13.0,SportsCar,Private,0,Bachelors,0,210840.0,77125.0,Clerical,0,Yes,1,0,No,No,No,F,7,49,Urban,6.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
0,0.0,38.0,8490,12.0,Pickup,Private,0,HighSchool,0,109685.0,25835.0,Clerical,0,Yes,1,0,No,Yes,No,M,6,29,Urban,14.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1
0,0.0,42.0,11940,18.0,Pickup,Private,2,Masters,0,180206.0,47660.0,Professional,0,Yes,6,974,No,Yes,No,M,7,31,Urban,12.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1
0,0.0,42.0,24930,14.0,Minivan,Private,0,Masters,0,306368.0,123143.0,Manager,0,No,3,0,No,No,No,F,4,16,Urban,10.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
0,0.0,49.0,21990,1.0,Pickup,Commercial,0,<HighSchool,0,123924.0,22059.0,Clerical,0,Yes,1,0,No,No,No,F,11,24,Urban,8.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
0,0.0,36.0,10170,14.0,SUV,Private,3,Masters,1,0.0,50750.0,Manager,1,No,7,5877,Yes,No,No,F,7,26,Urban,12.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1
0,0.0,34.0,12180,7.0,Pickup,Commercial,0,HighSchool,1,0.0,23571.0,Clerical,0,No,0,0,Yes,Yes,No,M,7,35,Urban,10.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1
0,0.0,49.0,18110,1.0,SUV,Private,0,PhD,0,79913.0,0.0,HomeMaker,0,Yes,1,0,No,No,No,F,7,29,Urban,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
0,0.0,52.0,6040,1.0,Minivan,Private,0,HighSchool,0,155972.0,35631.0,Clerical,0,Yes,0,0,No,Yes,No,M,10,39,Urban,12.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1
0,0.0,50.0,21200,8.907444354250323,Van,Private,0,PhD,0,0.0,129234.0,Doctor,0,No,0,0,No,Yes,No,M,4,37,Urban,11.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1
0,0.0,55.0,27890,14.0,PanelTruck,Commercial,0,Bachelors,0,162237.0,55409.0,BlueCollar,0,Yes,0,0,No,No,No,M,4,45,Rural,14.0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0
0,0.0,40.0,18120,8.0,Minivan,Private,0,Bachelors,4,186025.0,48067.0,Clerical,0,No,0,0,Yes,No,No,F,8,21,Urban,15.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1
0,0.0,45.0,12490,10.0,SUV,Private,0,Masters,2,210631.0,64867.0,Lawyer,0,Yes,0,0,No,No,No,F,1,21,Urban,12.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
0,0.0,80.0,15920,10.0,Minivan,Private,0,Bachelors,2,389344.0,97716.0,Professional,0,Yes,2,0,No,Yes,No,M,13,14,Urban,23.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1
0,0.0,48.0,8460,1.0,Pickup,Commercial,2,HighSchool,0,159534.0,39613.0,BlueCollar,0,Yes,6,7437,No,Yes,No,M,10,48,Urban,10.0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1
0,0.0,40.0,10500,1.0,SportsCar,Private,0,<HighSchool,0,0.0,49780.0,Clerical,0,No,0,0,No,No,No,F,6,52,Rural,11.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
0,0.0,45.0,24260,18.0,Minivan,Private,0,Bachelors,0,0.0,60845.0,Manager,0,No,0,0,No,No,No,F,4,31,Urban,11.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
1,6087.0,42.0,13160,17.0,SportsCar,Private,0,PhD,0,0.0,136344.0,Doctor,0,No,0,0,No,No,No,F,1,45,Urban,12.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
0,0.0,36.0,14960,4.0,Minivan,Private,3,Bachelors,0,211506.0,70313.0,Professional,0,Yes,5,7650,No,No,No,F,6,55,Urban,7.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
0,0.0,45.0,34510,1.0,Van,Commercial,0,HighSchool,3,0.0,23773.0,HomeMaker,0,No,0,0,Yes,No,No,F,7,9,Rural,15.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
0,0.0,52.0,21660,11.0,SportsCar,Private,0,Bachelors,0,327167.0,115713.0,Professional,0,No,0,0,No,No,No,F,6,28,Rural,11.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
0,0.0,41.0,31390,1.0,PanelTruck,Commercial,0,HighSchool,0,0.0,55364.0,Clerical,0,No,3,0,No,Yes,No,M,1,17,Rural,8.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0
0,0.0,36.0,11300,7.0,SportsCar,Private,1,<HighSchool,0,130324.0,27693.0,Clerical,0,Yes,4,19385,No,No,No,F,10,37,Urban,14.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
0,0.0,56.0,27890,9.0,SUV,Private,2,Bachelors,0,103058.0,0.0,HomeMaker,0,Yes,0,25147,No,No,No,F,13,29,Urban,0.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
0,0.0,53.0,1500,7.0,SportsCar,Private,3,<HighSchool,1,0.0,0.0,Student,1,Yes,2,1175,No,No,No,F,10,34,Rural,0.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0
1,3894.0,39.0,1500,7.0,SUV,Private,0,HighSchool,0,169721.0,32936.0,Clerical,0,No,0,0,No,No,No,F,6,12,Urban,12.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
0,0.0,38.0,11530,9.0,SUV,Private,0,Bachelors,0,184852.0,33151.0,Professional,0,Yes,0,0,No,No,No,F,13,31,Rural,11.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0
1,2659.0,45.0,16510,1.0,Minivan,Private,3,HighSchool,3,0.0,0.0,HomeMaker,1,No,0,17445,Yes,No,Yes,M,4,36,Urban,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1
0,0.0,46.0,8560,9.0,SportsCar,Private,0,HighSchool,0,176282.0,24575.0,HomeMaker,0,Yes,0,0,No,No,No,F,10,73,Rural,14.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0
0,0.0,43.0,5800,5.0,Minivan,Private,0,<HighSchool,2,200891.0,32546.0,Clerical,0,Yes,1,0,No,Yes,No,M,10,49,Urban,16.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1
0,0.0,54.0,18820,9.0,SUV,Private,1,Bachelors,1,0.0,0.0,HomeMaker,1,No,6,5537,Yes,No,No,F,6,21,Urban,0.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1
0,0.0,55.0,23320,19.0,PanelTruck,Commercial,0,Masters,0,431809.0,163158.0,NotInf,0,Yes,3,0,No,No,No,M,10,44,Urban,16.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1
0,0.0,61.0,13420,1.0,SportsCar,Private,3,<HighSchool,0,226638.0,58212.0,BlueCollar,0,Yes,3,3573,No,No,No,F,1,37,Rural,10.0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0
1,6693.0,53.0,9930,5.0,SUV,Private,0,Bachelors,0,264549.0,84345.0,Manager,0,Yes,3,0,No,No,No,F,4,36,Urban,15.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
0,0.0,52.0,10350,9.180712771271914,Minivan,Commercial,1,HighSchool,0,166773.0,24590.0,BlueCollar,0,Yes,0,1507,No,Yes,No,M,14,59,Urban,12.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1
0,0.0,54.0,27020,6.0,Pickup,Commercial,3,Bachelors,0,278940.0,107808.0,Manager,0,Yes,0,1780,No,No,No,F,7,45,Urban,15.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
0,0.0,51.0,25450,9.222293611094841,SUV,Private,2,Masters,0,257889.0,76443.0,Lawyer,0,Yes,5,5958,No,No,No,F,6,7,Urban,15.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
0,0.0,39.0,7470,1.0,Pickup,Commercial,0,HighSchool,2,197089.0,59685.0,BlueCollar,0,Yes,0,0,No,No,No,M,7,42,Rural,12.0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0
0,0.0,38.0,13740,15.0,Minivan,Private,1,Masters,0,251629.0,90647.0,Lawyer,0,Yes,0,8450,No,No,No,F,4,38,Rural,12.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0
1,4380.0,42.0,10020,1.0,Pickup,Commercial,0,<HighSchool,0,208811.0,43174.0,BlueCollar,0,No,0,0,No,Yes,No,M,13,48,Urban,10.0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1
1,1826.0,31.0,12930,7.0,SportsCar,Private,2,HighSchool,2,0.0,30653.0,Clerical,0,No,0,35666,Yes,No,Yes,F,13,41,Urban,14.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1
0,0.0,41.0,32090,17.0,Minivan,Private,0,Masters,2,54130.0,0.0,HomeMaker,0,No,0,0,Yes,No,No,F,6,18,Rural,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
0,0.0,49.0,12310,1.0,SUV,Private,1,HighSchool,0,162428.0,59148.0,Professional,0,Yes,0,8948,No,No,No,F,1,18,Urban,13.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
0,0.0,47.0,14390,1.0,Minivan,Private,0,HighSchool,0,232928.0,81899.0,Professional,0,No,0,0,No,Yes,No,M,1,25,Urban,10.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1
0,0.0,45.0,6120,1.0,SUV,Commercial,0,HighSchool,3,0.0,1158.0,Student,0,Yes,0,0,No,No,No,F,10,10,Rural,10.32390067752392,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0
0,0.0,53.0,22920,8.0,Pickup,Private,0,HighSchool,0,306745.0,114088.0,Manager,0,Yes,0,0,No,No,No,F,10,25,Urban,15.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
0,0.0,51.0,25700,1.0,Van,Private,0,HighSchool,0,256152.0,80621.0,Professional,0,Yes,0,0,No,No,No,F,1,27,Urban,13.0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
0,0.0,51.0,6900,1.0,SportsCar,Private,0,Masters,1,327651.0,94328.0,Lawyer,0,Yes,0,0,No,No,No,F,3,44,Urban,12.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
1,4257.0,53.0,13850,7.0,SUV,Private,0,<HighSchool,0,108139.0,25289.0,HomeMaker,0,Yes,0,0,No,No,No,F,1,31,Urban,13.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
0,0.0,40.0,24220,14.0,PanelTruck,Commercial,0,Masters,0,0.0,95405.0,NotInf,0,No,3,0,No,No,No,M,4,34,Urban,7.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1
1,4277.0,31.0,14030,5.0,SUV,Private,0,<HighSchool,3,117229.0,26112.0,Clerical,0,Yes,0,0,No,No,No,F,3,58,Rural,14.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0
0,0.0,50.0,23260,18.0,Van,Private,0,Masters,0,295771.0,90566.0,Lawyer,0,No,0,0,No,No,No,F,17,40,Urban,14.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
0,0.0,45.0,12240,1.0,Minivan,Commercial,0,HighSchool,2,203472.0,62447.0,BlueCollar,0,No,0,0,Yes,Yes,No,M,7,39,Urban,12.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1
